Title,Cast,Overview,Language,Genres,Primary_Mood,Moods,Genres_Source,Rating,release_year,has_release_year,Popularity_Scaled,Vote_Count_Scaled,Rating_Scaled,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,history,horror,music,mystery,romance,science fiction,thriller,tv movie,war,western,Language_english,Language_hindi,Language_kannada,Language_telugu,mood_admiration,mood_amusement,mood_anger,mood_approval,mood_caring,mood_confusion,mood_curiosity,mood_desire,mood_excitement,mood_fear,mood_joy,mood_love,mood_neutral,mood_optimism,mood_realization,mood_sadness,mood_surprise
strawberry estates,,a small expedition explores a haunted insane asylum.,english,horror,fear,"fear, surprise",original,3.143,2001.0,1,-0.3840413409800464,-0.2805018344982548,-2.312145221708945,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
bluebeard,,young female models are being strangled. will law enforcement be able to stop the crime wave before more women become victims?,english,"thriller, horror, comedy",fear,"fear, excitement",original,5.4,1972.0,1,0.4763925229566872,0.403264554539595,-0.5660028567199104,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
christine,,"nerdy high schooler arnie cunningham falls for christine, a rusty 1958 plymouth fury, and becomes obsessed with restoring the classic automobile to her former glory. as the car changes, so does arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty. arnie's girlfriend leigh and best friend dennis reach out to him, only to be met by a fury like no other.",english,horror,fear,"fear, surprise",original,6.877,1983.0,1,1.979066539887299,1.675034507478698,0.5766875611306892,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
slumber party massacre ii,,courtney is tormented by dreams of the infamous driller killer returning to wreak havoc... only to find that the murderous monster is reincarnated as an evil rocker.,english,"horror, comedy",optimism,optimism,original,5.12,1987.0,1,0.3191475271901149,0.8322532277389049,-0.7826266326157589,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
you only live twice,,a mysterious spacecraft captures russian and american space capsules and brings the two superpowers to the brink of war. james bond investigates the case in japan and comes face to face with his archenemy blofeld.,english,"action, thriller, adventure",caring,"caring, excitement",original,6.586,1967.0,1,2.4940596722139627,1.708881509963019,0.3515535654675044,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
blue collar comedy tour: one for the road,,"striking a chord with audiences everywhere in 2000, the blue collar comedy tour -- featuring jeff foxworthy, larry the cable guy, bill engvall and ron white -- became one of the most successful comedy tours ever, grossing more than $15 million. now, stocked with a cooler full of good ole boy jokes (and plenty of pabst blue ribbon), the comics are hitting the road once again to unleash their unique brand of redneck humor.",english,comedy,amusement,amusement,original,5.5,2006.0,1,-0.2349678281772526,0.0357668886142544,-0.4886372224713933,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
something is killing tate,,"days before his birthday and weeks before his wedding, tate bradley, a twenty-five year old, african-american man attempts to commit suicide. he survives the ordeal, but from his actions, it is obvious that ""something is killing tate."" the question is: ""what?"" tate attempts to isolate himself to his apartment - hiding from the world.",english,drama,sadness,"sadness, neutral",original,5.0,2008.0,1,-0.3597001861129377,-0.2398476087208453,-0.8754653937139797,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
king of the zombies,,"during world war ii, a small plane somewhere over the caribbean runs low on fuel and is blown off course by a storm. guided by a faint radio signal, they crash-land on an island. the passenger, his manservant and the pilot take refuge in a mansion owned by a doctor. the quick-witted yet easily-frightened manservant soon becomes convinced the mansion is haunted by zombies and ghosts.",english,"horror, comedy",fear,"fear, surprise",original,5.227,1941.0,1,0.107930204029406,0.3911523651187299,-0.6998454039698453,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
raptor,,"when a series of unexplained vicious animal attacks strikes his community, sheriff jim tanner and his assistant barbara trace them back to a dr. hyde, a former military researcher whose government funding for a dinosaur cloning project was cut. when the pentagon discovers hyde obtained foreign backing to continue his experiments, they send in a strike team to save tanner and barbara and stop hyde.",english,"horror, thriller",curiosity,"curiosity, joy",original,3.875,2001.0,1,0.3363543268761534,0.345062405271146,-1.745828779009799,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
the great flamarion,,a beautiful but unscrupulous female performer manipulates all the men in her life in order to achieve her aims.,english,"crime, drama, mystery",anger,"anger, excitement",original,6.1,1945.0,1,0.0353901933881984,0.2386484975888667,-0.02444341698029,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
the cuckold,,"the cuckold is a controversial dramatic feature that pushes a camera lens through the peephole of american taboo, focusing on the flashpoint where racial and sexual tensions collide. while set against the backdrop of a little-known fetish in the swinging lifestyle called 'cuckolding', the cuckold tells the broader story of two suburban couples and two urban men whose lives collide in a tale woven together by the threads of deceit, lust, and primal vengeance. it also explores the consequences and risks in looking beyond the skin in search of love.",english,drama,love,love,original,3.5,2009.0,1,1.7957973258732722,-0.2398476087208453,-2.035949907441738,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
brotherhood of death,,"a group of black soldiers are home from the war and head to a small southern town. the town is dominated by a group of klansmen who keep the black majority from voting or being treated like human beings. however, these newcomers convince the local population to register to vote so they can take back power and achieve justice. when hundreds show up to register, the klan responds with violence. eventually, though, the black community has little choice other than fight back and the film ends with a small war between these combat vets and the klan.",english,"action, drama",excitement,excitement,original,5.692,1976.0,1,0.0611306792894538,-0.0873437411909825,-0.3400952047142401,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mob land,,"a sheriff tries to keep the peace when a desperate family man violently robs a pill mill with his brother-in-law, alerting an enforcer for the new orleans mafia.",english,"action, crime, thriller",caring,caring,original,5.531,2023.0,1,1.168968633959061,0.5843104584260023,-0.4646538758543532,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
the last summer,,"standing on the precipice of adulthood, a group of friends navigate new relationships, while reexamining others, during their final summer before college.",english,"romance, comedy",love,"love, desire",original,6.004,2019.0,1,1.07911719351714,1.5036620224540986,-0.0987144258588666,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
johnson family vacation,,"nate johnson, a los angeles man estranged from his wife and three children, decides to reconnect with his family by taking them with him on a road trip to missouri for a big family reunion.",english,"comedy, family",caring,caring,original,5.509,2004.0,1,1.3751606434591552,0.8522682243943452,-0.4816743153890265,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
the house of peril,,,english,"crime, drama",anger,"anger, excitement",original,10.0,1922.0,1,-0.4282574372465963,-0.758997940807967,2.992816318711884,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
at war with the army,,"two former nightclub partners are now enlisted in the army. sergeant puccinelli ranks above his former partner, private first class korwin. puccinelli is desperately trying to get transferred from his dull job to active duty overseas. meanwhile, all korwin wants is a pass to see his wife and new baby.",english,"comedy, war",joy,"joy, amusement",original,5.3,1950.0,1,0.0948939334969961,0.4091649030019436,-0.6433684909684281,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
krampus,,"when his dysfunctional family clashes over the holidays, young max is disillusioned and turns his back on christmas. little does he know, this lack of festive spirit has unleashed the wrath of krampus: a demonic force of ancient evil intent on punishing non-believers.",english,"horror, comedy, fantasy",anger,"anger, caring",original,6.207,2015.0,1,1.7431210791220368,1.6947800206721302,0.0583378116656236,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
the green knight documentary,,"an hour-long journey behind the scenes of the green knight set in ireland: come for a look at dev patel feeding flowers to a horse, stay for the epic scenery and insight into the filmmaking process.",english,documentary,excitement,excitement,original,6.339,2021.0,1,-0.2561254300416287,-0.9982459939628232,0.1604604488736668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
bowery at midnight,,"a seemingly charitable soup kitchen operator (who moonlights as a criminology professor) uses his bowery mission as a front for his criminal gang. police attempt to close in on the gang as they commit a series of robberies, murders and bizarre experiments on corpses.",english,"crime, horror, action",anger,"anger, excitement",original,5.0,1942.0,1,0.0294669575524834,0.2386484975888667,-0.8754653937139797,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
bela lugosi meets a brooklyn gorilla,,"the singer duke mitchell meets sammy petrillo in this parody of martin & lewis. they arrive on a jungle island, where a mad scientist played by bela lugosi makes human experiments.",english,"comedy, science fiction, horror",joy,"joy, amusement",original,3.515,1952.0,1,0.0347612149650879,0.2189195863039934,-2.024345062304461,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
juno,,"faced with an unplanned pregnancy, sixteen year old high-schooler, juno macguff, makes an unusual decision regarding her unborn child.",english,"comedy, drama, romance",joy,"joy, amusement",original,7.064,2007.0,1,2.1110367787288324,2.0938570448781566,0.7213612971754167,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
vampiyaz,,"a hip-hop, ex-con returns to his former neighborhood and must team up with a group of vampire hunter-killers to rid the area of vampires whom have taken over the area.",english,"horror, crime",fear,"fear, surprise",original,3.8,2004.0,1,0.1196046421133714,-0.3797987481869782,-1.8038530046961871,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
mr. imperium,,a pretty singer/dancer is becoming an actress whereas the playboy crown prince is becoming a monarch. each will have their clandestine romance interfered with by their changing circumstances.,english,"music, drama, romance",love,love,original,5.091,1951.0,1,0.1505927129349535,-0.140550695032122,-0.8050626665478289,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
apostle,,"in 1905, a man travels to a remote island in search of his missing sister who has been kidnapped by a mysterious religious cult.",english,"horror, mystery",fear,"fear, surprise",original,6.141,2018.0,1,1.778269181678466,1.554263967855954,0.0072764930616023,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
last sentinel,,"set in the future on a war-ravaged earth, four exhausted soldiers man sentinel - a remote military base in a vast ocean that separates two warring continents. while their tour of duty ended three months ago, the relief crew still hasn't arrived and as the empty weeks turn to months, paranoia descends, testing relationships to breaking point...",english,"science fiction, thriller",optimism,optimism,original,5.329,2023.0,1,1.415950728656573,0.9103026972058512,-0.6209324570363581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
dear mom,,music video by ky baldwin with a powerful message about anti-bullying.,english,"comedy, drama, family, fantasy",excitement,excitement,original,4.0,2019.0,1,0.0863598753985747,-0.758997940807967,-1.6491217361991524,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"big mommas: like father, like son",,"fbi agent malcolm turner and his 17-year-old son trent go undercover at an all-girls performing arts school after trent witnesses a murder. posing as big momma and charmaine, they must find the murderer before he finds them.",english,"crime, comedy, action",anger,"anger, excitement",original,5.545,2011.0,1,1.6849823720739925,1.4818764141714251,-0.4538226870595606,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
dragged across concrete,,"two policemen, one an old-timer, the other his volatile younger partner, find themselves suspended when a video of their strong-arm tactics becomes the media's cause du jour. low on cash and with no other options, these two embittered soldiers descend into the criminal underworld to gain their just due, but instead find far more than they wanted awaiting them in the shadows.",english,"crime, action, thriller",anger,"anger, excitement",original,6.599,2019.0,1,2.198041017142344,1.4372774371166728,0.3616110979198115,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
missile monsters,,"a warlord from mars recruits an earth industrialist with a nazi past to manufacture weapons by means of which mars can take over the earth. feature version of the 1951 movie serial ""flying disc man from mars"".",english,science fiction,neutral,neutral,original,4.0,1958.0,1,-0.1687952036185499,-0.4427292176954577,-1.6491217361991524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
we are bleach,,a multi-awarded 23 minute short film about pansexual punk rockers in a toxic relationship in londons underground music scene,english,"comedy, drama, music",joy,"joy, amusement",original,6.339,0.0,0,-0.2249181794244579,-0.9982459939628232,0.1604604488736668,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gwoza,,"bami, a woman who fled forced marriage and built a new life in lagos. after a tragic insurgent attack in her hometown, she returns, loses her husband and risks everything to rescue a kidnapped girl, finding healing through courage.",english,"history, adventure, drama",anger,"anger, approval",original,6.339,2025.0,1,0.2504723661572107,-0.9982459939628232,0.1604604488736668,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
small things like these,,"in 1985, while working as a coal merchant to support his family, bill furlong discovers disturbing secrets kept by the local convent and uncovers truths of his own; forcing him to confront his past and the complicit silence of a small irish town controlled by the catholic church.",english,drama,curiosity,"curiosity, realization",original,6.667,2024.0,1,2.299125277894129,1.1998101031986266,0.414219729208803,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
to all the boys: always and forever,,senior year of high school takes center stage as lara jean returns from a family trip to korea and considers her college plans with and without peter.,english,"romance, comedy, drama",caring,caring,original,7.492,2021.0,1,1.292300724706694,1.6406546125508992,1.0524862117590703,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
