Title,Genres,Rating,Popularity,Release Date,Cast,Overview,Vote_Count,TMDB_ID
Silent Hill: Revelation 3D,"thriller, horror, mystery",5.556,9.791,2012-10-10,,"Heather Mason and her father have been on the run, always one step ahead of dangerous forces that she doesn't fully understand. Now on the eve of her 18th birthday, plagued by horrific nightmares and the disappearance of her father, Heather discovers she's not who she thinks she is. The revelation leads her deeper into a demonic world that threatens to trap her forever.",1924.0,
The Leftovers,"family, drama, tv movie",7.0,1.345,1986-11-16,,"A close-knit group of orphans and their father-figure, Max, try to keep their home from being shut down. Helping them out are a single mom and the elderly butler from Max's aunt's mansion, where Max grew up.",9.0,
Night of the Blood Beast,"horror, science fiction",3.9,1.6786,1958-08-01,,An astronaut returns to Earth as the no-pulse host of an alien monster's embryos; he is discovered by a loony farmer who find ways to feed his new critter.,59.0,
Summer School,comedy,6.396,4.0189,1987-07-22,,"Having spent the last three days watching crappy B grade horror films, to catch up on his website movie reviews, Charles attempts to attend his first day of Summer School. All he wants to do is get his Physics class out of the way before starting senior year. Attending Summer School as well, by court order no less, are two of Charles' friends Dennis and Steve. Also his crush Lindsey appears to finally be noticing him. If his teacher, Mrs. Wickham, doesn't drive him insane what lurks in the school just might",285.0,
The Carmilla Movie,"horror, comedy, romance",7.3,1.2012,2017-10-26,,"It has been five years since Laura and Carmilla vanquished the apocalypse and Carmilla became a bonafide mortal human. They have settled in to a cozy apartment in downtown Toronto, Laura continues to hone her journalism skills while Carmilla adjusts to a non-vampire lifestyle. Their domestic bliss is suddenly ruptured when Carmilla begins to show signs of ""re-vamping""  from a fondness for bloody treats to accidental biting  while Laura has started having bizarre, ghostly dreams. The couple must now enlist their old friends from Silas University to uncover the unknown supernatural threat and save humanity  including Carmilla's.",114.0,
Forbidden Fruits,"horror, comedy",6.0,6.4345,2026-03-26,,"Cultural differences and racial boundaries collide in this powerful story of love between an Arabic Muslim man and an African-American Christian girl who strive to defy the odds. Facing disapproval from within their families and without, Shawn and Crystal must resolutely endure the hatred and bigotry that surrounds their romance in this Detroit-based drama of modern-day prejudice among minority groups.",88.0,
No Through Road,"music, thriller",0.0,0.7327,2026-08-31,,"The serenity of another quiet evening is shattered for an amateur photographer when a desperate woman takes refuge in his humble suburban home. Reluctantly, he is pulled into a cat and mouse game with her pursuers. Only dawn will reveal the blood-soaked fallout of being alone in the middle of suburbia.",0.0,
Who Do I Gotta Kill?,"comedy, crime",4.308,2.1418,1994-09-23,,"A struggling writer takes a job for his mobster uncle in order to obtain first-hand material for a book on conspiracy plots and the JFK assassination.  They often say that a good writer lives what he writes, but what happens when the life that the writer is living could likely get him killed?",13.0,
Dancer in the Dark,"drama, crime",7.8,5.6197,2000-09-01,,"Selma, a Czech immigrant on the verge of blindness, struggles to make ends meet for herself and her son, who has inherited the same genetic disorder and will suffer the same fate without an expensive operation. When life gets too difficult, Selma learns to cope through her love of musicals, escaping life's troubles  even if just for a moment  by dreaming up little numbers to the rhythmic beats of her surroundings.",2053.0,
A Cinderella Story: If the Shoe Fits,"comedy, family, fantasy, music",7.182,4.4649,2016-08-02,,A contemporary musical version of the classic Cinderella story in which the servant step daughter hope to compete in a musical competition for a famous pop star.,869.0,
Paradise Canyon,"action, western",4.78,1.1897,1935-07-19,,"John Wyatt is a government agent sent to smash a counterfeiting operation near the Mexican border. Joining Doc Carter's medicine show they arrive in the town where Curly Joe, who once framed Carter, resides.",25.0,
Esther and the King,drama,5.475,1.9112,1960-11-18,,"Recently widowed Persian King Ahasuerus wants to marry the beautiful Esther. But Esther is a Jewess, and Haman, the king's evil minister, is spreading hatred against the Jews.",20.0,
The Final Countdown,"war, action, science fiction",6.645,5.1459,1980-01-31,,"During routine manoeuvres near Hawaii in 1980, the aircraft-carrier USS Nimitz is caught in a strange vortex-like storm, throwing the ship back in time to 1941mere hours before the Japanese attack on Pearl Harbor.",692.0,
The Kane Files: Life of Trial,"action, thriller",4.8,1.2393,2010-10-02,,"Scott Kane (Drew Fuller), a man with a checkered past is trying to live a clean life. When his son Owen falls ill, Kane finds his only option is to turn to Daniel Morgan (William Atherton), the local kingpin of the criminal underworld. Morgan offers to help Kane's family, but double-crosses him. When Morgan tries killing Kane by employing a dirty cop, Jace Olsen (Ethan Embry), Kane escapes from prison to seek his revenge and save his son. With the FBI (William Devane) and Police (Embry) on his tail, Kane must utilize all his deadly skills to save his family and himself.",17.0,
Welcome to Paradise,"horror, fantasy",0.0,1.826,2026-05-30,,"When big-city preacher Debbie Laramie (Crystal Bernard) moves to the small town of Paradise with her son Hayden (Bobby Edner), she finds the local community unreceptive to her message of love and forgiveness. Determined to get through to her stubborn congregation, Debbie uses unique methods to shake the churchgoers out of their indifference, such as inviting a homeless man to sing during one of the services. Brian Dennehy co-stars.",0.0,
Jane Eyre,"drama, romance",6.926,4.169,1996-01-20,,"After a bleak childhood, Jane Eyre goes out into the world to become a governess. As she lives happily in her new position at Thornfield Hall, she meet the dark, cold, and abrupt master of the house, Mr. Rochester. Jane and her employer grow close in friendship and she soon finds herself falling in love with him. Happiness seems to have found Jane at last, but could Mr. Rochester's terrible secret be about to destroy it forever?",250.0,
Mars,"animation, comedy, science fiction",4.75,2.2593,2026-03-13,,"A new space race is born between NASA and the ESA when Charlie Brownsville, Hank Morrison, and Dr. Casey Cook compete against an artificially intelligent robot to find out what's up there on the red planet. 'Mars' follows these three astronauts on the first manned mission to our galactic neighbor. On the way they experience life threatening accidents, self doubts, obnoxious reporters, and the boredom of extended space travel.",4.0,
Changing Lanes,"thriller, drama",6.283,6.0248,2002-04-07,,"A rush-hour fender-bender on New York City's crowded FDR Drive, under most circumstances, wouldn't set off a chain reaction that could decimate two people's lives. But on this day, at this time, a minor collision will turn two complete strangers into vicious adversaries. Their means of destroying each other might be different, but their goals, ultimately, will be the same: Each will systematically try to dismantle the other's life in a reckless effort to reclaim something he has lost.",1250.0,
The Problem with People,comedy,5.868,1.6339,2024-10-04,,Two estranged cousins who never knew each other try to make amends for many generations of family dispute.,19.0,
"""It""","horror, thriller, drama",7.24,19.9401,2017-09-06,,"A flapper shopgirl woos her rich boss with animal magnetism, the capitvating personal quality otherwise known as ""it.""",20591.0,
My Sassy Girl,"drama, comedy, romance",7.548,4.6175,2001-07-27,,"A guy has his life planned out until he is wooed, groomed and then dumped by an elusive woman.",677.0,
The Babysitters,drama,6.0,5.3444,2008-05-09,,"Seventeen-year-old Shirley is a good student who works as a babysitter in order to make money for college. One night Michael, a father Shirley works for, confesses he's unhappy with married life. Shirley has a crush on Michael, and seizes this moment to kiss him. Michael is so happy he presents Shirley with a big tip, which gives her an idea. Shirley plans to make extra money by setting up her teenage friends with other unhappy fathers.",552.0,
David Bowie & The Story of Ziggy Stardust,"documentary, music, tv movie",7.191,1.4154,2012-06-22,,BBC documentary telling the story of how David Bowie arrived at one of the most iconic creations in pop history - Ziggy Stardust - with contributions from colleagues and famous fans.,34.0,
